Gene ID	Gene Name	'COVID-19' vs 'normal' in 'colon'.p-value	'COVID-19' vs 'normal' in 'colon'.log2foldchange	'COVID-19' vs 'normal' in 'lung'.p-value	'COVID-19' vs 'normal' in 'lung'.log2foldchange
ENSG00000068796	KIF2A	0.427544337195709	0.3	0.191337053482523	0.5
ENSG00000068831	RASGRP2	0.155212905518675	-1.2	0.0177945195319923	-1.5
ENSG00000068878	PSME4	0.0555189968671302	0.6	0.191965386363281	0.4
ENSG00000068885	IFT80	0.161229080778888	0.7	0.562038859800914	-0.4
ENSG00000068903	SIRT2	0.749265769224579	-0.2	0.701251232984724	-0.3
ENSG00000068912	ERLEC1	0.118711558191901	0.3	0.176244082200156	0.5
ENSG00000068971	PPP2R5B	0.0388880266210843	-1.3	0.508822915752662	-0.6
ENSG00000068976	PYGM	0.741614949490933	-0.3	0.9404238850497	-0.1
ENSG00000068985	PAGE1	NA	0	NA	0.3
ENSG00000069011	PITX1	0.158766170543175	-1.1	0.54145239373627	0.9
ENSG00000069018	TRPC7	1.09527340327724e-06	-3.8	NA	0.1
ENSG00000069020	MAST4	0.294031988251968	0.3	0.582596681738245	0.1
ENSG00000069122	ADGRF5	0.120029823865368	1	0.276530004105873	-0.4
ENSG00000069188	SDK2	0.00317915630963762	-2.2	0.988650562433552	0
ENSG00000069206	ADAM7	NA	-0.7	NA	0
ENSG00000069248	NUP133	0.638879502355511	0.2	0.743165062167395	0.1
ENSG00000069275	NUCKS1	1.25864712538267e-05	1.1	0.763546300994532	0.1
ENSG00000069329	VPS35	0.32398099700833	0.3	0.903116784042036	0.1
ENSG00000069345	DNAJA2	0.14561385931755	0.4	0.295937513179527	0.3
ENSG00000069399	BCL3	0.753433399357841	-0.2	0.703414650566616	0.3
ENSG00000069424	KCNAB2	0.90660130640211	0.1	0.661023011145485	0.4
ENSG00000069431	ABCC9	0.0014596160467317	1.8	0.957698679260167	0
ENSG00000069482	GAL	0.830581894137262	-0.2	0.0235048362449271	2.5
ENSG00000069493	CLEC2D	0.723362758866119	-0.2	0.789563965949097	0.2
ENSG00000069509	FUNDC1	0.983688977708015	0	0.651053033860368	0.4
ENSG00000069535	MAOB	0.754664217558647	-0.3	0.0114973401536163	-0.9
ENSG00000069667	RORA	0.00189697672117193	0.9	0.000450502668874589	-0.9
ENSG00000069696	DRD4	0.037423595429832	-2.4	0.595651284144287	-0.8
ENSG00000069702	TGFBR3	1.58765621752017e-07	2.1	0.750612893203925	-0.2
ENSG00000069764	PLA2G10	0.0127035137017218	-2.1	0.737991427758059	-0.4
ENSG00000069812	HES2	0.00061254179711384	-2.1	0.659695689562362	-0.6
ENSG00000069849	ATP1B3	0.139390628053812	-0.5	0.62522869835764	0.3
ENSG00000069869	NEDD4	0.00743592820438229	1.1	0.541578558507254	0.3
ENSG00000069943	PIGB	0.692304216412634	-0.2	0.753908870930246	0.2
ENSG00000069956	MAPK6	0.397840632205112	0.3	0.000226859182567105	0.9
ENSG00000069966	GNB5	0.012073937272126	1.2	0.310625711773827	-0.5
ENSG00000069974	RAB27A	0.000419494404429804	1.4	0.453435094479774	0.3
ENSG00000069998	HDHD5	0.607499358600453	-0.4	0.823535983555923	0.2
ENSG00000070010	UFD1	0.402737998903703	-0.4	0.115900399798132	0.7
ENSG00000070018	LRP6	0.324854931149739	0.3	0.388849922462494	-0.4
ENSG00000070019	GUCY2C	0.446145178805961	-0.6	0.800211021239551	-0.3
ENSG00000070031	SCT	NA	-1.1	NA	-0.2
ENSG00000070047	PHRF1	0.0013335808606704	-1.1	0.544316767708943	-0.2
ENSG00000070061	ELP1	0.289084266134494	-0.6	0.636691656775898	-0.2
ENSG00000070081	NUCB2	0.815320276777889	-0.1	0.113985145921552	0.4
ENSG00000070087	PFN2	0.115908439969671	0.6	0.14928257909956	0.7
ENSG00000070159	PTPN3	0.0833003585091201	-0.9	0.537953331779922	-0.4
ENSG00000070182	SPTB	0.504556316922962	-0.6	0.870040905691809	0.2
ENSG00000070190	DAPP1	0.00305122029534662	-1.8	0.596011414337821	0.3
ENSG00000070193	FGF10	0.0377879551217519	1.2	0.118083827930696	-1
ENSG00000070214	SLC44A1	0.666602309162498	0.2	0.330080446365557	0.4
ENSG00000070269	TMEM260	0.117702006707441	0.4	0.284213946696798	0.4
ENSG00000070366	SMG6	0.00491440462272457	-0.9	0.362434095177904	-0.6
ENSG00000070367	EXOC5	2.57580244050066e-05	1.2	0.363043813332671	0.3
ENSG00000070371	CLTCL1	0.106869118804678	-1	0.254313808769126	0.7
ENSG00000070388	FGF22	NA	-1.2	NA	-0.5
ENSG00000070404	FSTL3	0.0123989400191437	1.8	0.691207935095619	-0.3
ENSG00000070413	DGCR2	0.000730140497988034	-1.7	0.127029361155253	-0.8
ENSG00000070423	RNF126	0.665875821489944	-0.3	0.325157810420461	0.7
ENSG00000070444	MNT	0.377439886314695	0.4	0.0579167935191372	-0.6
ENSG00000070476	ZXDC	0.02273977086836	-1.4	0.152528408029825	-0.7
ENSG00000070495	JMJD6	0.753058687074217	-0.1	0.341401246174011	0.6
ENSG00000070501	POLB	0.108931079086044	0.8	0.62665971029129	0.3
ENSG00000070526	ST6GALNAC1	0.0884643838270006	-1.2	0.694283806566398	-0.4
ENSG00000070540	WIPI1	0.571835691845427	0.5	0.440535851505158	0.4
ENSG00000070601	FRMPD1	0.523276401558137	-0.6	0.695835358421247	0.5
ENSG00000070610	GBA2	0.145713437561674	-0.9	0.318995242045003	-0.6
ENSG00000070614	NDST1	0.335393422187055	-0.5	0.0143596284884776	-0.9
ENSG00000070669	ASNS	0.748573154823013	0.3	0.246434446488354	1.1
ENSG00000070718	AP3M2	0.987524335211864	0	0.0472283139829791	0.6
ENSG00000070729	CNGB1	0.935873913862751	-0.1	NA	0.8
ENSG00000070731	ST6GALNAC2	0.0575585704203275	-1.6	0.931502674475121	-0.1
ENSG00000070748	CHAT	0.00524993363614404	-3.3	NA	0
ENSG00000070756	PABPC1	0.0170771553935768	0.6	0.000198021889097931	0.8
ENSG00000070759	TESK2	0.00355283838656758	-1.6	0.868090112435972	-0.1
ENSG00000070761	CFAP20	0.27941186507911	-0.7	0.502837546515673	-0.4
ENSG00000070770	CSNK2A2	0.677275260534276	-0.2	0.628774877895817	0.1
ENSG00000070778	PTPN21	0.202473011209124	0.5	0.00157427567835485	-1.3
ENSG00000070785	EIF2B3	0.968636482018775	0	0.855781808686486	-0.1
ENSG00000070808	CAMK2A	0.472814085901142	-0.7	0.208378038242264	-1.1
ENSG00000070814	TCOF1	0.853788495040841	0.1	0.463198883147237	-0.6
ENSG00000070831	CDC42	0.00937378745595466	1.6	0.90045819317987	0.1
ENSG00000070882	OSBPL3	0.201363432626176	-0.5	0.243895379203242	0.5
ENSG00000070886	EPHA8	NA	0	NA	0
ENSG00000070915	SLC12A3	0.212304762964461	-1.7	NA	-0.8
ENSG00000070950	RAD18	0.29249093885744	-0.3	0.817688016918356	0.1
ENSG00000070961	ATP2B1	0.165738653936325	-0.4	0.0710252462036477	0.8
ENSG00000070985	TRPM5	0.572870602326249	-0.9	NA	0.5
ENSG00000071051	NCK2	0.020641844119561	-0.6	0.208972910043429	-0.3
ENSG00000071054	MAP4K4	0.470845075322867	0.2	7.75457614456301e-05	0.9
ENSG00000071073	MGAT4A	0.968699766312943	0	0.556623087461382	-0.2
ENSG00000071082	RPL31	0.507314166981586	0.2	0.0243456957172432	0.8
ENSG00000071127	WDR1	0.41924119443601	0.3	0.00775489865529395	0.8
ENSG00000071189	SNX13	0.120132434392957	0.3	0.525411054281187	0.2
ENSG00000071203	MS4A12	0.203142520219634	-1.4	NA	0
ENSG00000071205	ARHGAP10	0.203609571009449	0.6	0.575544807990182	-0.2
ENSG00000071242	RPS6KA2	0.0103696825921455	0.9	0.21418518072772	-0.3
ENSG00000071243	ING3	0.285807267775473	0.3	0.528438668179571	-0.3
ENSG00000071246	VASH1	6.36757329521054e-05	-1.8	0.087834852794929	-1.1
ENSG00000071282	LMCD1	0.892963207881368	-0.1	2.0745587839928e-05	-2.1
ENSG00000071462	BUD23	0.901003562137426	0.1	0.853989158725511	-0.2
ENSG00000071537	SEL1L	0.0645610677170108	0.4	0.15139933860851	0.3
ENSG00000071539	TRIP13	0.0220252471576283	-1.5	0.498610779504457	0.7
ENSG00000071553	ATP6AP1	0.820356327550293	0.2	0.008835738163978	1.6
ENSG00000071564	TCF3	0.318829477270969	-0.6	0.63053301643706	0.2
ENSG00000071575	TRIB2	0.16911576292611	0.6	0.635803211282075	0.2
ENSG00000071626	DAZAP1	0.735641806879506	-0.1	0.69061435294535	0.2
ENSG00000071655	MBD3	0.00897027699977789	-1.8	0.502866677537789	-0.6
ENSG00000071677	PRLH	NA	0	NA	0.1
ENSG00000071794	HLTF	0.0637618632227923	0.4	0.130012035592122	0.5
ENSG00000071859	FAM50A	0.369126683948536	-0.5	0.0904445706194507	0.8
ENSG00000071889	FAM3A	0.222684471996717	-0.6	0.408734070819597	-0.6
ENSG00000071894	CPSF1	0.0020479186719156	-1.6	0.822060487321183	-0.2
ENSG00000071909	MYO3B	0.984357590857155	0	0.746148554605673	0.4
ENSG00000071967	CYBRD1	0.00597676262456898	1.5	0.441020200373517	-0.3
ENSG00000071991	CDH19	0.000463742743040175	1.7	0.20428183340676	0.5
ENSG00000071994	PDCD2	0.509164606034046	0.3	0.383635493418266	0.4
ENSG00000072041	SLC6A15	0.0115371947622216	2.2	0.574484091853258	0.8
ENSG00000072042	RDH11	0.139894727985728	0.7	0.280106709729849	0.5
ENSG00000072062	PRKACA	0.976442310914671	0	0.734401553815991	0.2
ENSG00000072071	ADGRL1	0.455266920385127	0.5	0.402884561679386	-0.6
ENSG00000072080	SPP2	NA	0.8	NA	0
ENSG00000072110	ACTN1	0.0652693144421914	0.9	2.97592123678778e-09	1.4
ENSG00000072121	ZFYVE26	0.488092472166888	-0.4	0.34939684858359	-0.4
ENSG00000072133	RPS6KA6	0.996173813953131	0	0.408300515349624	0.6
ENSG00000072134	EPN2	0.879964051378589	-0.1	0.05575872336978	-0.6
ENSG00000072135	PTPN18	0.447619214312235	-0.3	0.312628380770357	-0.4
ENSG00000072163	LIMS2	0.862111256518771	0.1	0.00934462613163185	-1.3
ENSG00000072182	ASIC4	NA	-1	NA	-0.5
ENSG00000072195	SPEG	0.664297129402967	-0.3	0.0139689674501049	-1.9
ENSG00000072201	LNX1	0.226845742841377	-0.6	0.386291691929194	-0.5
ENSG00000072210	ALDH3A2	0.483579816128912	0.3	0.00618237813787863	-0.9
ENSG00000072274	TFRC	0.264719131905374	-0.5	0.749199570030832	-0.2
ENSG00000072310	SREBF1	0.130197510598909	-0.8	0.728060761348872	-0.3
ENSG00000072315	TRPC5	0.424210498837733	-0.8	0.192589867904329	-1.2
ENSG00000072364	AFF4	0.00220811389859256	0.5	0.877591108967289	0.1
ENSG00000072401	UBE2D1	5.24495810542705e-07	1.8	1.9087267842232e-11	1.6
ENSG00000072415	MPP5	0.37036486311502	-0.3	0.00279435758333594	-0.9
ENSG00000072422	RHOBTB1	0.208443364822113	-0.6	0.674930836111335	-0.2
ENSG00000072501	SMC1A	0.132173345908507	-0.4	0.376956916199295	0.4
ENSG00000072506	HSD17B10	0.939571594380812	-0.1	0.00506043625663396	1.7
ENSG00000072518	MARK2	0.00178536347677788	-1.4	0.765927048514804	0.2
ENSG00000072571	HMMR	0.570987759407296	-0.5	1.74579878775994e-05	3.4
ENSG00000072609	CHFR	0.916562495382167	0.1	0.776775972611956	0.1
ENSG00000072657	TRHDE	0.651883165841225	-0.4	9.29391426896802e-05	-1.7
ENSG00000072682	P4HA2	0.549027916256792	-0.3	0.629299676733085	-0.2
ENSG00000072694	FCGR2B	0.84587172847246	-0.1	0.84428198764837	0.2
ENSG00000072736	NFATC3	0.0818571149218281	0.6	0.00419569230629727	-0.6
ENSG00000072756	TRNT1	0.782782648997425	-0.1	0.599407385748676	-0.3
ENSG00000072778	ACADVL	0.307472305144021	-0.5	0.06888546173405	1
ENSG00000072786	STK10	0.356574910354656	-0.6	0.62374867304562	-0.2
ENSG00000072803	FBXW11	0.0745099985071728	0.4	0.761416494586297	0.1
ENSG00000072818	ACAP1	0.081988647373631	-1.4	0.801391233776271	-0.3
ENSG00000072832	CRMP1	0.0482104618263291	-1.1	0.606400606565016	-0.3
ENSG00000072840	EVC	0.899863734845655	-0.1	0.00209140555636666	-1.3
ENSG00000072849	DERL2	0.239697918307451	0.3	0.417816227463211	0.4
ENSG00000072858	SIDT1	0.0460852915984049	-1.5	0.242167157742296	-0.7
ENSG00000072864	NDE1	0.36365590042268	0.7	0.36050686922173	-0.5
ENSG00000072952	IRAG1	0.0325876079456593	1	0.327696827866313	0.4
ENSG00000072954	TMEM38A	0.415460250953322	-0.7	0.270835885975504	-1.1
ENSG00000072958	AP1M1	0.997559587131617	0	0.658984862731462	-0.3
ENSG00000073008	PVR	0.950470565560784	0	0.824834258726266	-0.2
ENSG00000073050	XRCC1	0.216011796904339	-0.8	0.0091915087739874	-1.5
ENSG00000073060	SCARB1	0.972325143852664	0	0.780397486466828	-0.2
ENSG00000073067	CYP2W1	0.00451486772682428	-2.8	NA	-0.1
ENSG00000073111	MCM2	0.00196430729147345	-2.4	0.00333912020993622	2.5
ENSG00000073146	MOV10L1	0.162290211631468	-1.3	0.536470193795517	-0.8
ENSG00000073150	PANX2	0.288980589113978	-1.1	0.854702394842176	-0.3
ENSG00000073169	SELENOO	0.02369518099159	-1.6	0.540139028244448	-0.5
ENSG00000073282	TP63	0.0336644538392631	-2.1	0.263667976217087	0.8
ENSG00000073331	ALPK1	0.0917906307255577	0.7	0.331300001935585	0.4
ENSG00000073350	LLGL2	0.704816160366493	-0.4	0.0373497255447924	-1.4
ENSG00000073417	PDE8A	0.901157286235294	-0.1	0.074565776594517	0.7
ENSG00000073464	CLCN4	0.584645250171996	0.4	0.315418277751647	-0.7
ENSG00000073536	NLE1	0.435118993776998	-0.6	0.408047985652748	0.9
ENSG00000073578	SDHA	2.47815266011786e-05	-1.7	0.61561063122839	-0.3
ENSG00000073584	SMARCE1	0.690669250790031	-0.2	0.62323689559038	0.2
ENSG00000073598	FNDC8	NA	0	NA	0
ENSG00000073605	GSDMB	4.06101149893972e-06	-1.7	0.693016043471485	-0.3
ENSG00000073614	KDM5A	0.295567568154478	-0.2	0.0136722667226687	-0.4
ENSG00000073670	ADAM11	0.992084634547876	0	NA	-0.3
ENSG00000073711	PPP2R3A	0.915343414640815	0	0.146345412443678	-0.5
ENSG00000073712	FERMT2	0.00119088608193452	1.4	0.551687876711274	0.2
ENSG00000073734	ABCB11	0.967055341389435	-0.1	0.854202217113848	-0.3
ENSG00000073737	DHRS9	0.0475342421796741	-1.8	0.0455417160023508	1
ENSG00000073754	CD5L	0.905700147653674	0.2	0.00940041607008515	-2.5
ENSG00000073756	PTGS2	0.959274679611128	0	0.720838244081054	-0.3
ENSG00000073792	IGF2BP2	0.457963128974663	-0.4	0.204371359641633	0.5
ENSG00000073803	MAP3K13	0.836005746956971	0.1	0.916497423636697	-0.1
ENSG00000073849	ST6GAL1	0.260624121249584	-0.8	0.837124370200723	-0.1
ENSG00000073861	TBX21	0.00223594240806073	-3.2	0.100572200985985	-1.6
ENSG00000073905	VDAC1P1	0.348230513568252	0.5	0.000347120932144045	1.7
ENSG00000073910	FRY	0.29958064712805	0.4	0.00357068761002002	-1.1
ENSG00000073921	PICALM	0.000153413640316285	0.8	4.49317469860125e-05	0.7
ENSG00000073969	NSF	0.373373070541254	0.4	0.0661885378011833	0.6
ENSG00000074047	GLI2	0.390162874590281	-0.7	0.206918485089453	-0.5
ENSG00000074054	CLASP1	0.316563848879798	0.3	0.588160647466653	-0.2
ENSG00000074071	MRPS34	0.478066829344834	-0.4	0.625922653202232	0.4
ENSG00000074181	NOTCH3	0.204332306620399	0.9	0.409702390560409	0.4
ENSG00000074201	CLNS1A	0.240426409604771	0.3	0.0362505605069805	0.7
ENSG00000074211	PPP2R2C	0.659830277542349	0.4	0.506390207605614	-1.1
ENSG00000074219	TEAD2	0.583256398910481	0.4	0.988438025731129	0
ENSG00000074266	EED	0.922690263542685	0.1	0.438691492515819	0.3
ENSG00000074276	CDHR2	0.0809332378335715	-1.6	0.932176396817777	-0.1
ENSG00000074317	SNCB	NA	0	NA	0
ENSG00000074319	TSG101	0.966596574013295	0	0.668804957111439	0.1
ENSG00000074356	NCBP3	0.672899533220328	-0.1	0.483084959667224	0.3
ENSG00000074370	ATP2A3	0.257802013514413	-1	0.810679332405044	-0.3
ENSG00000074410	CA12	0.664868870645663	-0.3	4.4635562145983e-05	3
ENSG00000074416	MGLL	0.184890032729364	-0.7	0.19537269991194	-0.8
ENSG00000074527	NTN4	0.947264774172167	0	0.00807238813393712	-1.1
ENSG00000074582	BCS1L	0.0209536929585422	-1.9	0.890030413330754	-0.2
ENSG00000074590	NUAK1	0.0865315401567152	0.9	0.186263283269557	-0.6
ENSG00000074603	DPP8	1.63901619343892e-05	0.6	0.377558503332624	0.3
ENSG00000074621	SLC24A1	0.845487857740005	-0.1	0.0294737856394214	-1.1
ENSG00000074657	ZNF532	0.537040379791359	0.3	0.811130336403568	-0.1
ENSG00000074660	SCARF1	0.366299387089041	-0.7	0.278976908240502	-0.6
ENSG00000074695	LMAN1	0.0364184316052203	1	2.48079825984144e-05	1.1
ENSG00000074696	HACD3	0.807504744756902	-0.1	0.995809872316544	0
ENSG00000074706	IPCEF1	0.397524706173099	-0.7	0.699387538970812	-0.2
ENSG00000074755	ZZEF1	0.00227127849193077	-1.3	0.350854401554037	-0.4
ENSG00000074771	NOX3	NA	0.1	NA	-0.5
ENSG00000074800	ENO1	0.412389404508274	0.4	4.41052474077267e-05	1.4
ENSG00000074803	SLC12A1	0.936689786322431	-0.1	0.794934063090483	0.4
ENSG00000074842	MYDGF	0.0219563221175969	-1.2	0.739330831197555	0.3
ENSG00000074855	ANO8	0.516247418910758	-0.5	0.871834962392429	0.2
ENSG00000074935	TUBE1	0.000103045001437801	1.3	0.0827908304859334	0.5
ENSG00000074964	ARHGEF10L	0.459002149816462	-0.4	0.411963846903844	-0.6
ENSG00000074966	TXK	0.0870437693892037	-1.7	0.419848834797686	-0.4
ENSG00000075035	WSCD2	0.648380398899191	0.5	0.585544101700195	-0.8
ENSG00000075043	KCNQ2	0.0122123115962687	-2.7	NA	0.3
ENSG00000075073	TACR2	0.898658697264489	0.1	0.955590852452972	0.1
ENSG00000075089	ACTR6	0.000268158722214981	1	0.116759409640668	0.7
ENSG00000075131	TIPIN	0.0772276413190167	1.3	0.481581043825205	0.4
ENSG00000075142	SRI	0.988596700120907	0	0.669873053371342	-0.2
ENSG00000075151	EIF4G3	0.808265380965507	0.1	0.250429791376647	0.4
ENSG00000075188	NUP37	0.812766820410327	0.2	0.490429964415335	0.5
ENSG00000075213	SEMA3A	0.23493763874116	0.5	0.0177404207508888	1.1
ENSG00000075218	GTSE1	0.00182725154784511	-2.2	0.961638439064913	0.1
ENSG00000075223	SEMA3C	0.0291314664459278	0.6	0.117712961948773	0.7
ENSG00000075234	TTC38	0.0158825281274179	-1.6	0.23139055598111	0.8
ENSG00000075239	ACAT1	0.417731356574364	0.4	0.49482401418955	-0.2
ENSG00000075240	GRAMD4	0.00693177761154485	-1.8	0.0306789744840609	-1.5
ENSG00000075275	CELSR1	2.73058205133839e-05	-2.3	0.599800730100044	-0.4
ENSG00000075290	WNT8B	0.226649033422316	-1.6	0.24760289183976	-1.5
ENSG00000075292	ZNF638	0.414473059635379	0.3	0.298861886739577	0.3
ENSG00000075303	SLC25A40	0.719511503055574	0.2	0.959159182469272	0
ENSG00000075336	TIMM21	0.0413499950104005	-0.8	0.00554801945159124	1.1
ENSG00000075340	ADD2	0.102410381436772	1.2	0.287720660738366	-0.9
ENSG00000075388	FGF4	NA	0	NA	0
ENSG00000075391	RASAL2	0.835414396921214	0.1	0.0395628258670203	-0.6
ENSG00000075399	VPS9D1	1.48174027182363e-05	-2.4	0.294997126295242	1
ENSG00000075407	ZNF37A	0.527023491124065	0.2	0.326351430295388	-0.3
ENSG00000075413	MARK3	0.40588695394444	0.2	0.758683174680244	0.1
ENSG00000075415	SLC25A3	0.938037523483802	0	0.0235333805905103	0.6
ENSG00000075420	FNDC3B	0.000276848178244215	0.7	3.36682191828494e-07	0.8
ENSG00000075426	FOSL2	0.899934580379864	0.1	0.876107313409075	-0.1
ENSG00000075429	CACNG5	NA	0	NA	0
ENSG00000075461	CACNG4	0.308118648361824	-1.3	0.00236281385026658	-2.4
ENSG00000075539	FRYL	0.333574737239118	-0.4	0.339816165941485	-0.2
ENSG00000075568	TMEM131	0.035391725506386	-0.5	0.769557063367504	0.1
ENSG00000075618	FSCN1	0.632893868230651	-0.4	0.126117774108709	0.8
ENSG00000075624	ACTB	0.0904537195698491	0.7	0.0230584053484512	0.7
ENSG00000075643	MOCOS	0.888311943025119	0.1	0.484554747730184	0.6
ENSG00000075651	PLD1	0.044259994335941	-0.8	0.986457709756541	0
ENSG00000075673	ATP12A	0.412323186685458	-1.2	0.896860078561852	-0.2
ENSG00000075702	WDR62	0.243585989281169	-1	0.335837164676756	1
ENSG00000075711	DLG1	0.385147489010391	0.2	0.93139240916806	0
ENSG00000075785	RAB7A	0.944689716449283	0	0.164089292560088	0.4
ENSG00000075790	BCAP29	0.0168667627687433	0.8	0.0699676999448349	0.5
ENSG00000075826	SEC31B	0.0977844616185094	-0.9	0.264394723017575	-0.5
ENSG00000075856	SART3	0.565139969498808	0.3	0.423426461746985	0.2
ENSG00000075884	ARHGAP15	0.00301596507470657	-1.3	0.872510579135141	-0.1
ENSG00000075886	TUBA3D	0.0858257262872632	-1.5	0.757970860509144	-0.6
ENSG00000075891	PAX2	NA	0.1	NA	0
ENSG00000075914	EXOSC7	0.786350427375923	0.2	0.753934899813655	0.2
ENSG00000075945	KIFAP3	0.391423361521586	0.3	0.997520285432891	0
ENSG00000075975	MKRN2	0.00612803521719144	0.8	0.799418000716125	-0.2
ENSG00000076003	MCM6	0.439251922402512	-0.3	0.223344516686893	0.5
ENSG00000076043	REXO2	0.000187989896048402	1.3	0.25661428290608	0.5
ENSG00000076053	RBM7	1.04264488081547e-05	1.4	0.947018249394279	0
ENSG00000076067	RBMS2	0.501053343225499	0.2	0.00906899772034246	-0.9
ENSG00000076108	BAZ2A	0.247930391831849	-0.4	0.884017891238372	-0.1
ENSG00000076201	PTPN23	0.00586873251463115	-1.6	0.585258965201255	-0.4
ENSG00000076242	MLH1	0.340471143018328	-0.4	0.0879520429332499	-0.6
ENSG00000076248	UNG	0.448560956121046	-0.6	0.234058656470705	0.8
ENSG00000076258	FMO4	0.33418180197251	-0.8	0.397678835766489	-0.6
ENSG00000076321	KLHL20	0.045553133715674	0.7	0.949562609506965	-0.1
ENSG00000076344	RGS11	6.46384811973423e-08	-3	0.161236065305186	-1.1
ENSG00000076351	SLC46A1	0.0917906307255577	-1.3	0.304378153845442	0.9
ENSG00000076356	PLXNA2	1.65877028440696e-05	-1.6	0.172277382709851	-0.9
ENSG00000076382	SPAG5	0.00337604713362227	-2.1	0.745734153804435	0.3
ENSG00000076513	ANKRD13A	0.331725415130038	0.3	0.541046162739435	0.2
ENSG00000076554	TPD52	0.68273514444183	-0.3	0.677411522748271	-0.2
ENSG00000076555	ACACB	0.0513309453205222	-1.1	0.135511783097928	-1
ENSG00000076604	TRAF4	0.000991485355248669	-2.4	0.280062814928189	-1
ENSG00000076641	PAG1	0.974496960158602	0	0.537375021016097	0.2
ENSG00000076650	GPATCH1	0.400795402060964	-0.4	0.121099508775803	-0.7
ENSG00000076662	ICAM3	NA	-0.3	NA	0.3
ENSG00000076685	NT5C2	0.376234767635056	0.3	0.0239281771194871	0.6
ENSG00000076706	MCAM	0.0853508413323406	1	0.318538688956996	0.6
ENSG00000076716	GPC4	0.0156449444859455	1.2	0.932862894501841	-0.1
ENSG00000076770	MBNL3	0.994260967968456	0	0.461234556645752	-0.3
ENSG00000076826	CAMSAP3	0.0513563683083137	-1.4	0.901635486735128	0.2
ENSG00000076864	RAP1GAP	0.021878267402063	-1.9	0.0845764243786476	-1.8
ENSG00000076924	XAB2	0.999491646088204	0	0.937458143350954	-0.1
ENSG00000076928	ARHGEF1	0.167945276662632	-1	0.504447720888025	-0.4
ENSG00000076944	STXBP2	0.00339367208013837	-1.9	0.052494812812318	1.3
ENSG00000076984	MAP2K7	0.0435891084206986	-0.9	0.524274347578564	0.4
ENSG00000077009	NMRK2	NA	0.5	NA	0
ENSG00000077044	DGKD	0.00597612052461803	-1	0.604533920889077	0.4
ENSG00000077063	CTTNBP2	0.098197911402983	-0.8	0.202398485065804	-0.7
ENSG00000077080	ACTL6B	NA	-0.7	NA	-1
ENSG00000077092	RARB	0.488092472166888	0.4	0.0848938487456425	-0.7
ENSG00000077097	TOP2B	0.569123625616349	0.2	0.878423445061827	0
ENSG00000077147	TM9SF3	0.0444396185212481	0.5	0.018288268302422	0.5
ENSG00000077150	NFKB2	0.286133608104709	-0.7	0.225381422239835	0.7
ENSG00000077152	UBE2T	0.631225465369588	-0.5	0.081022398644979	1.7
ENSG00000077157	PPP1R12B	0.287469186307055	0.5	0.0105325667818709	-1.1
ENSG00000077232	DNAJC10	0.384430459640916	0.3	0.0596887789383773	0.5
ENSG00000077235	GTF3C1	0.59854023255386	-0.2	0.563045239902244	-0.3
ENSG00000077238	IL4R	0.751632399795138	-0.3	0.552073003029079	0.3
ENSG00000077254	USP33	0.421192649803901	0.3	0.161275721885975	0.5
ENSG00000077264	PAK3	0.38835800003331	0.7	0.10040579029022	-1
ENSG00000077274	CAPN6	0.970011817299147	0	0.28705209194942	1.2
ENSG00000077279	DCX	0.870276111092562	0.2	NA	-0.6
ENSG00000077312	SNRPA	0.362317596352746	0.4	0.0992804583157258	0.8
ENSG00000077327	SPAG6	0.838232965109406	-0.3	0.969497902043119	-0.1
ENSG00000077348	EXOSC5	0.0710174017130442	-1.2	0.9773575602942	0
ENSG00000077380	DYNC1I2	0.0107203677615962	0.7	0.536833442439215	0.2
ENSG00000077420	APBB1IP	0.805591214866343	-0.2	0.0510281207807405	0.8
ENSG00000077454	LRCH4	0.0939819779189318	-1	0.774490955947314	0.3
ENSG00000077458	FAM76B	0.0535242455363991	0.5	0.927709005184239	-0.1
